"","AAPL","AXP","BA","CAT","CSCO","CVX","DD","DIS","GE","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PFE","PG","TRV","UNH","UTX","V","VZ","WMT","XOM"
"2013-08-13","0.000586723872745803","7.17006371025975e-05","9.43243031509017e-05","7.95839332997412e-05","0.000226036715032663","4.92271151084047e-05","0.000130311576867603","8.77245817348719e-05","3.65614628507363e-05","0.000143706610871456","9.13391980746382e-05","6.41755575994769e-05","6.80781890765769e-05","8.05010173750166e-05","9.48547032653536e-05","5.97230707483591e-05","4.17082213414674e-05","6.59144599170364e-05","6.37914343612841e-05","0.000110326160365935","6.5440633128713e-05","4.61525566935667e-05","3.54609047918099e-05","7.05562577712266e-05","9.52382825921415e-05","7.59925904522909e-05","9.90477776154664e-05","7.34731550303072e-05","7.56740569604344e-05","3.37292181071742e-05"
"2013-08-14","0.000496490805052397","2.2230134542386e-05","4.93271828096595e-05","6.97283840547591e-05","0.000118218050520543","5.30546661726385e-05","5.19301516877213e-05","4.48959751190929e-05","3.32557688116201e-05","4.87920721319898e-05","8.24542621902409e-05","4.4923813446352e-05","0.000121927340760926","0.000126560439884432","8.22259919539802e-05","3.84134214469033e-05","3.55088410347429e-05","3.89192502557714e-05","5.18651225177468e-05","0.000230431199873018","8.12592403988236e-05","5.0031868821347e-05","3.4332969912695e-05","0.00010147803481808","4.44344986951813e-05","5.10173512398947e-05","5.99288437933783e-05","8.79436509458381e-05","7.21982002017036e-05","1.24556357904272e-05"
"2013-08-15","0.000174170491856002","0.000117566819380707","0.00020455881692311","0.000259575004253651","0.00639322012015765","4.15820393458773e-05","0.000118283304601618","0.0002297477811489","5.60009626350932e-05","0.000212855076045219","0.000429751028335818","0.000110433744224483","0.000276772339175674","0.000133199582328664","0.000238076170506053","7.09883187880695e-05","6.81067839575244e-05","7.9478788555976e-05","9.79070750068781e-05","0.000287694411907421","0.000150887387178372","8.21371398350839e-05","9.28781008965232e-05","6.686656853495e-05","0.00013679622846669","0.000182721359099586","0.000160418739119422","6.22951181656885e-05","0.000811426243503951","5.29881864424897e-05"
"2013-08-16","5.64912248417536e-05","3.68996111594751e-05","8.40464653943823e-05","6.33204792147634e-05","0.000136284414560563","5.39398290320936e-05","4.89688462643497e-05","0.000103744148698751","4.25433857532711e-05","9.1514780671096e-05","0.000106065846801074","3.17374585021054e-05","6.18468974138772e-05","6.09334304977322e-05","0.000154594435568941","8.28352348408065e-05","2.29914791182021e-05","1.09192769090331e-05","6.95517410438685e-05","7.6335184946727e-05","0.000105506170521065","9.13645033180384e-05","0.000129934787806863","3.20349274051643e-05","0.000104423483933433","7.67088310680534e-05","8.10229557130699e-05","0.000132949775591109","0.000129591961262096","4.56252046214307e-05"
"2013-08-19","0.000117031518008282","3.33714515873076e-05","0.00013361332504397","7.19404991294967e-05","0.000121729522002063","3.80127099400607e-05","4.31492075772434e-05","2.37914295599928e-05","5.98624834746229e-05","0.000107528615774921","6.96554940804529e-05","3.81412951641253e-05","0.000261991293461325","9.88901280411129e-05","0.000123772256097954","3.27600523715616e-05","4.87580917432833e-05","1.54972504611464e-05","7.50558401584784e-05","7.3714127690836e-05","5.44661021117817e-05","7.33019140126544e-05","7.18771042981623e-05","3.30394482761057e-05","4.83574872608126e-05","4.4240244521686e-05","0.000192232191511028","8.90310227537266e-05","5.72383983022842e-05","3.54177500589062e-05"
"2013-08-20","0.000107710887385443","6.36776519708565e-05","2.23385376785828e-05","9.72885872406499e-05","5.95476411806611e-05","3.08183606466545e-05","3.84219111077287e-05","4.37485105149498e-05","5.95166642825715e-05","0.000136676823407637","0.000940699527072365","3.58236516518988e-05","5.97469336137581e-05","7.23990433909507e-05","0.000108791061730464","4.00276971200411e-05","1.48481841156814e-05","1.60811986712081e-05","9.52053678349822e-05","0.000119917902120669","0.000105668876279176","5.06736127674931e-05","3.72441142634587e-05","3.33729159769095e-05","6.95853630505823e-05","3.67563102891694e-05","9.21898233253851e-05","5.59493990799935e-05","2.14060971309548e-05","5.10069958801273e-05"
"2013-08-21","0.000140750026900725","0.000142875758875117","5.65814452807791e-05","8.54729103242846e-05","0.000112378852934648","6.67473204535319e-05","6.2474208198642e-05","0.000174327049740217","9.42989943067839e-05","0.000249894679102592","0.000262120416425643","4.42269959667346e-05","9.48472366120975e-05","8.5953677397398e-05","0.000202824553608142","0.000108512855432899","4.84878913333308e-05","6.00871952484986e-05","8.75032617115621e-05","0.000118614693565734","0.000113367942135403","6.98813174839502e-05","8.55166872530624e-05","5.10145102258152e-05","8.63594881688125e-05","9.15670402352965e-05","0.000826872772490315","6.9720867498547e-05","9.8044834622128e-05","6.35306989659146e-05"
"2013-08-23","3.62147687825973e-05","9.22691877124443e-05","0.000251324187134279","0.000330458018132321","6.18427707224118e-05","0.000103098938644296","9.17870286974295e-05","0.000279811279079712","0.000176413618851336","0.000326368955059785","0.000153215720660156","5.96718493616724e-05","0.000181294243565901","4.88657750708696e-05","0.000214118957646522","0.000117807270816324","5.04874654761216e-05","0.000173572645587048","0.000163620061309403","0.0116881729837391","0.000436983832156527","5.72816553540679e-05","6.64027143784404e-05","0.000257056805296335","6.06487962495695e-05","0.000255896584785668","0.000212924623955435","7.49299621431699e-05","3.25265502235113e-05","0.000101255428531818"
"2013-08-26","7.11064074054165e-05","5.31049988938266e-05","8.22562672997199e-05","9.61989337238694e-05","0.000144854004513386","4.37283160270892e-05","4.1366585955683e-05","5.49746351818538e-05","3.56478165396309e-05","0.000125663034924959","0.000147665420452113","3.48064950181096e-05","0.000159097571324856","1.87538029246024e-05","5.64361444895363e-05","1.89271321026321e-05","3.10134646898888e-05","2.94640921243441e-05","4.31741585199208e-05","0.000257240404997157","6.01159753031334e-05","3.91586655908077e-05","3.32750077930843e-05","4.756122968143e-05","5.37973689431292e-05","4.70531784029621e-05","0.000140176262110777","4.64500379436877e-05","2.69002899290293e-05","1.84852336649669e-05"
"2013-08-27","0.000335172634868013","0.000251143661995605","0.000248682126691197","0.000163691559615531","0.000128631386651255","6.50332893305988e-05","0.000178725223728964","0.000129322097120992","0.000211607405736139","0.000351746179171645","0.000187010295027004","7.81494437964453e-05","0.000104788629774563","0.00011854300400262","0.000319632530743914","7.25254652287782e-05","4.02997562020147e-05","0.000120464137847665","0.000158553977194177","0.00057199262056938","0.000204335605001061","0.000135176138901446","0.000139543590421454","0.000176589304256492","0.000128478278898815","0.000180725957283716","0.000289476589362908","0.000135598074530089","5.44899864803984e-05","6.43880974787352e-05"
"2013-08-28","0.000189523700867654","7.68521823683009e-05","4.9603850572446e-05","0.000250152035080205","6.38798694719478e-05","0.000115160614501316","5.82842827096426e-05","7.77986503926919e-05","5.16332611315116e-05","0.000165681343527967","0.000127204853764715","5.99538067228665e-05","5.06789303700031e-05","4.38948211311829e-05","0.000123524049998358","4.57343274801784e-05","6.72171536801461e-05","2.98183186019845e-05","0.000133926941787851","0.000147919559574839","0.00014491043424883","6.948028159047e-05","3.45074445743994e-05","4.91120166153878e-05","6.83136628172777e-05","3.82096646284639e-05","0.000201447133615528","6.04554736433697e-05","3.40741645305972e-05","0.000100795865845647"
"2013-08-29","5.51796037680755e-05","4.5688909033504e-05","8.41636707050706e-05","4.68652099424655e-05","0.00012203446049907","6.82385314568493e-05","4.13075045764308e-05","6.37448592779485e-05","3.52771682407846e-05","0.000102296536972353","3.49832559252005e-05","3.74793753148327e-05","0.000151386934873292","6.53427204835153e-05","4.63727790129214e-05","4.35703680758094e-05","4.5686149435954e-05","2.28378052725758e-05","7.61461621571617e-05","8.78929359762398e-05","8.86629049011729e-05","9.7397819087256e-05","0.000142662514142858","4.71352547987912e-05","7.10810756928857e-05","6.86474164446626e-05","7.76341579908778e-05","0.00213450122610946","5.32207001938828e-05","5.52609583482268e-05"
"2013-08-30","7.64385607384098e-05","8.27497794484407e-05","8.95494295702586e-05","9.93452829550949e-05","7.30423028023199e-05","5.99292484117894e-05","3.54160037239956e-05","9.65502670646577e-05","0.000311117759217825","0.000166257922238062","7.67688814403853e-05","4.93159556737458e-05","0.000103725181053097","6.291202901993e-05","0.000100639446978129","2.93226975544843e-05","3.45934892280947e-05","4.07984182067837e-05","7.87418330879818e-05","0.000145299277657358","9.95996128143812e-05","0.000129772693437339","7.53780270362843e-05","4.17579274476791e-05","0.000127301526661817","9.3158259871715e-05","6.3746757358033e-05","8.7605625644581e-05","6.1983230859393e-05","5.3612721939457e-05"
"2013-09-03","0.000272833377934283","0.000249248167274654","0.000234451638438712","0.000213275871951608","0.000247236761375489","0.000104028524315585","0.000146718153372493","0.000189542548295735","0.000163905541169429","0.000299477519516575","0.000193526598921218","0.000100613600285368","0.000136310601666443","0.000106980094852309","0.000275520735167429","3.6176610650291e-05","0.000125670336734239","0.000145522558436095","9.05060720969747e-05","0.00277039938947066","0.000376023826048943","8.97620127792545e-05","8.3665453442355e-05","0.00021005754704632","0.000181569353156011","0.00019922971341213","0.000215400686321886","0.00178681553921655","0.000101205402504605","9.55499860944339e-05"
"2013-09-04","0.000578293685301709","8.3248121876527e-05","5.7610831550346e-05","0.00012405935387678","8.32543475193738e-05","4.00055963142873e-05","6.9890441603081e-05","9.06884088294807e-05","4.82043846350691e-05","0.000130894391286646","6.47259457875841e-05","4.66298754710165e-05","0.000315349476920807","5.1974475309659e-05","0.00012074248707667","0.000119649242684634","3.97511488600926e-05","4.73883694627722e-05","5.37027868924411e-05","0.000261948618459807","9.85253959496525e-05","0.000106406298006332","5.00209956222687e-05","5.34469897256033e-05","5.15270992792995e-05","3.55541501101515e-05","9.93212839205269e-05","0.000181021231305412","2.80600136743778e-05","3.9745377582691e-05"
"2013-09-05","5.49169544510129e-05","8.43824633135343e-05","4.07041051498112e-05","4.09423219517466e-05","0.000126465046989397","1.8289098904345e-05","0.000106131907084967","4.46733796208167e-05","8.33226696984708e-05","3.9920237291419e-05","5.13850287503377e-05","5.61417217239865e-05","6.06606824210559e-05","3.9342792323769e-05","6.63000487534918e-05","5.01474690590734e-05","7.63766500020521e-05","1.18781162027957e-05","4.57678466251115e-05","5.69754311699774e-05","6.51299900535223e-05","7.04940942296721e-05","2.87641855771417e-05","3.69065442026783e-05","4.63354071289361e-05","4.99875661411235e-05","3.42830558988543e-05","0.000244123321518154","3.12431250632171e-05","5.33469634028608e-05"
"2013-09-06","0.000146322801103213","0.000183913568769737","0.000176473431014637","0.000124311931301651","0.000240228392002916","0.000134013850175786","0.000222247726572746","0.000173038015218155","9.16349599760142e-05","0.000327149071332559","0.000212667449336962","9.51040032477851e-05","0.000124039348282551","0.000160933649385361","0.000173457156696144","0.000166018702027387","0.000104384134389692","0.00012156035552756","0.000100901630327672","6.48709230510245e-05","0.000144856880929619","8.61746919804699e-05","0.000108380518372102","0.00019010442845781","0.000226729671696955","0.000261559744351921","0.000102001719647136","0.000259200512229126","7.46212179967048e-05","6.55821547199336e-05"
"2013-09-09","0.000204899414290755","6.97447081963973e-05","5.43595724414837e-05","0.000247201750027758","9.61324168444544e-05","3.68361395298236e-05","4.68477624645797e-05","4.80379532293807e-05","6.69515091952127e-05","0.000170866149093115","7.23760529640785e-05","5.77420822757399e-05","8.2486625543241e-05","3.38987549091519e-05","0.000135148478635012","3.90458829152901e-05","2.84361670853269e-05","5.20992294763615e-05","5.17260502939607e-05","7.99147414252744e-05","5.16203796458049e-05","4.92440045199673e-05","3.98386049717124e-05","5.61561715532475e-05","7.21907914920278e-05","8.8121250911477e-05","4.14310653629138e-05","3.56639399064015e-05","3.79257704082123e-05","3.0005228637285e-05"
"2013-09-10","0.000397928251738355","0.000108260485552696","4.86129759529105e-05","0.000273793949580514","7.45589414744104e-05","7.53870515206003e-05","0.00014329582330786","0.000150553505526748","0.000215324975296094","0.000514339711965419","8.83800295690237e-05","0.000257670722212316","0.000147501551851095","7.80379549243134e-05","0.000368532017829481","8.01369409461462e-05","8.70279518437973e-05","6.5798292268663e-05","4.58864105996992e-05","0.000249610082021433","0.000522170999755561","7.1692502977043e-05","4.61659917366955e-05","6.64992737520846e-05","8.20680458472863e-05","0.000106473038695257","0.000611190565793977","6.68269829791034e-05","4.11656320755332e-05","2.82201278907401e-05"
"2013-09-11","0.00340958443823779","6.25312922639733e-05","2.54854922822191e-05","4.95358942539153e-05","9.41948652077957e-05","5.14603482147744e-05","6.03648771896896e-05","7.84430976662693e-05","6.16455523631647e-05","5.82347982845282e-05","5.1686733077171e-05","7.2670031183491e-05","0.000102299670200117","4.21826758172343e-05","8.20964385377406e-05","1.95658266137317e-05","4.00122562887964e-05","1.4381373041865e-05","4.72406240494022e-05","0.000107293411241153","8.2325863860651e-05","5.0089701841187e-05","0.000127070295586382","9.37226997376043e-05","8.64987648606994e-05","4.89211863867121e-05","0.000136648730052016","7.19613868612009e-05","2.67891173282455e-05","5.76627734557775e-05"
"2013-09-12","0.000135013269585287","6.81616299141502e-05","4.5865980072305e-05","4.58907753356105e-05","6.0587746311854e-05","5.02096339691948e-05","0.000108206403428233","0.00103553224244477","7.43757241062973e-05","8.59765445047448e-05","8.08029617093438e-05","6.14836645911232e-05","4.67656148901251e-05","4.61330921123494e-05","0.000108114248331979","3.66574187914468e-05","5.09589053196678e-05","2.7311720752667e-05","4.6086992951178e-05","4.41829597102851e-05","0.000164394452022881","3.8898346580623e-05","4.86296402437107e-05","0.000129185869210262","6.86748069270795e-05","4.07081260694741e-05","9.0455904899775e-05","0.000120332408157213","2.95319073617522e-05","4.57952913077748e-05"
"2013-09-13","7.13358304673579e-05","5.62191562674786e-05","4.90389878013816e-05","3.13237430532322e-05","5.95782765226049e-05","2.79299833046923e-05","5.72828138770484e-05","0.000155585735312623","4.34707900717467e-05","9.94623587893414e-05","4.58903171973837e-05","5.77287303460974e-05","0.000371496665419044","3.27788291337183e-05","5.9941577853571e-05","3.83488574771617e-05","2.8531410830115e-05","1.58898756253546e-05","6.06358131284537e-05","0.000120469213107515","0.000114767085113826","8.75708190572081e-05","3.46564387060177e-05","4.51632031854183e-05","7.34302366021503e-05","2.36414381444078e-05","9.69966868131506e-05","0.000203391363135487","2.09040467706664e-05","2.68953083296798e-05"
"2013-09-16","0.000239718587528419","0.000240694022770959","0.000612843084201447","0.000178760385306911","6.75451094619745e-05","7.10669099668374e-05","0.000267337718916078","0.000146559475201017","0.000145058514492544","0.000264604612719637","0.000215892485525101","9.63654195969233e-05","0.000166634574442065","0.000132813918220239","0.000314438690573973","0.000129983746475033","6.33011632796235e-05","0.000134266149338171","9.90977013962936e-05","0.00033346718223238","0.000170295682230701","0.000110971288772072","8.99088355148457e-05","0.000152845186553219","0.000153835122604589","0.00017450469344145","0.000140270344329029","0.000159176707763538","8.22072655570807e-05","8.54482296814151e-05"
"2013-09-17","0.000148287434168139","3.9524826815343e-05","9.81084035386735e-05","8.68007593123657e-05","6.32129128406345e-05","2.8714366798593e-05","4.36349186974545e-05","5.16061774690787e-05","3.35453711484541e-05","6.26630490151106e-05","2.81174198579978e-05","2.98159186607173e-05","0.000263755420167325","2.63153179877596e-05","3.80235731767433e-05","3.1975938950533e-05","3.06417581395048e-05","1.39216915985366e-05","2.99830059185823e-05","0.00045184933226194","3.00645020963756e-05","4.05133463839463e-05","2.55625992570103e-05","1.87441100333454e-05","6.21425752068857e-05","6.00308109188983e-05","6.40534771355534e-05","6.89834343109462e-05","3.74273800415521e-05","2.54861870332853e-05"
"2013-09-18","0.000458412876882492","0.000131960560527074","0.000164677114188318","0.000199710735901834","0.000113287873506536","0.000112078077500428","0.00011231362222954","0.000174090002469479","0.000162359565630667","0.000235526102189389","0.000302979878130691","0.000108850934828887","0.000108942614323647","0.000131051805621629","0.000218326312575606","0.000170561651357712","0.000124250656186567","6.82270586208814e-05","0.000182887150729378","9.97655913543468e-05","0.000190184449654947","0.000195084114318095","0.00032778788965532","0.000216252963389244","8.9683439216908e-05","0.000150785240581159","0.000163061791677905","0.000196641167168043","0.000108136179805221","0.000114143871688257"
"2013-09-19","0.000222971157301563","4.44802883334189e-05","0.000196207698757636","6.4867193062317e-05","0.000242508744912997","2.02189024691519e-05","7.1781134631299e-05","0.000239338871889338","0.000132426628380173","0.00020639824216502","0.00011830534725111","7.21244891353482e-05","5.96662148478539e-05","3.61918887033545e-05","0.000192681660570839","6.54646657330621e-05","3.05206724080344e-05","2.38311804550484e-05","5.4281822832194e-05","0.000118930124175813","0.000269569617670071","5.04808281322063e-05","4.26914917545584e-05","0.000157735449409188","0.000150352969192757","7.3849984755269e-05","0.000115616356413442","7.03820024265802e-05","5.93815421732957e-05","4.81000223457558e-05"
"2013-09-20","0.000231653998583712","5.07647717017109e-05","4.88098529659644e-05","0.000122367251357522","8.59441031586262e-05","2.83607341045583e-05","8.54512311163521e-05","7.14467736435792e-05","0.000151030884459334","0.000165585193620892","0.000106618720840164","6.95683776966405e-05","7.5808893125938e-05","4.67843685290463e-05","7.6448429995228e-05","4.20433857609464e-05","2.55853590187221e-05","2.58182244118097e-05","3.55990102406061e-05","0.000213532389133292","0.000177621245208994","6.18369697407747e-05","2.89336129536014e-05","3.14704323846954e-05","0.000219830854318104","4.67384277369963e-05","0.000126887787685446","7.2417592947085e-05","2.0332948542609e-05","4.66339094729155e-05"
"2013-09-23","0.00399460592438045","6.62815393856994e-05","0.000110530629375444","5.89411958099023e-05","0.000105853992108219","4.89785167029725e-05","5.81766928713266e-05","7.49134150367765e-05","0.000154343490790499","0.00014595395644638","0.000131809126023291","4.69166793110681e-05","9.44778968222948e-05","6.4560851756325e-05","0.000329858779830569","5.24970704606528e-05","2.75516617589259e-05","5.97912011235185e-05","7.51442292143395e-05","0.000149126721740557","0.00013492074202357","0.000109291791142426","4.78743975078469e-05","4.91529812847601e-05","7.01848840946296e-05","8.31344176569505e-05","0.000199835228830412","7.82856159614447e-05","8.05550900930097e-05","5.1787159039365e-05"
